Date,Last Price,High Price,Low Price,Open Price
1/25/2008,133.04,136.76,132.6,136.51
1/24/2008,134.99,135.46,133.31,134.48
1/23/2008,133.86,134.19,126.84,127.09
1/22/2008,130.72,132.4266,126,127.21
1/18/2008,132.06,135.02,131.1,134.74
1/17/2008,133.43,137.88,132.93,137.81
1/16/2008,136.98,139.12,136.28,137.36
1/15/2008,138.17,141.4903,137.9,139.79
1/14/2008,141.28,141.86,140.4,141.16
1/11/2008,140.15,141.8985,139,140.78
1/10/2008,141.29,142.8,139.37,139.68
1/9/2008,140.37,140.79,137.7,139.09
1/8/2008,138.91,142.9,138.44,142.08
1/7/2008,141.19,142.23,140.1,141.81
1/4/2008,141.31,143.44,140.91,143.34
1/3/2008,144.86,145.49,144.07,144.91
1/2/2008,144.93,146.99,143.88,146.53
12/31/2007,146.21,147.6062,146.06,147.1
12/28/2007,147.3,148.61,146.9,148.54
12/27/2007,147.67,149.03,147.32,149.02
12/26/2007,149.55,149.68,148.5,148.65
12/24/2007,149.23,149.48,148.48,148.82
12/21/2007,148.13,148.42,147.09,147.37
12/20/2007,146.8,146.86,145.18,146.84
12/19/2007,145.88,146.89,144.94,145.94
12/18/2007,145.88,146.48,143.96,146.1
12/17/2007,145.07,146.87,144.86,146.61
12/14/2007,147.17,149.1,147.1,147.93
12/13/2007,149.06,149.39,147.3,148.32
12/12/2007,149.37,151.77,147.2,151.06
12/11/2007,147.91,152.89,147.83,152.14
12/10/2007,152.08,152.25,150.86,151.28
12/7/2007,150.91,151.5,150.55,151.42
12/6/2007,150.94,151.21,148.57,148.63
12/5/2007,148.81,149.2,147.83,147.93
12/4/2007,146.36,147.5409,146.31,146.66
12/3/2007,147.68,148.45,147.29,148.19
11/30/2007,148.66,149.87,147.33,149.04
11/29/2007,147.18,147.72,146.1,146.62
11/28/2007,147.13,147.47,144.14,144.19
11/27/2007,142.57,143.23,140.95,141.74
11/26/2007,140.95,144.88,140.66,144.43
11/23/2007,144.13,144.34,142.7,143.07
11/21/2007,141.68,143.91,141.67,143.08
11/20/2007,144.64,145.53,142.11,144.02
11/19/2007,143.76,145.36,143.19,145.28
11/16/2007,145.79,146.47,144.57,146.31
11/15/2007,145.54,147.49,144.52,146.57
11/14/2007,147.67,149.4,146.78,149.22
11/13/2007,148.08,148.31,145.22,145.37
11/12/2007,143.7,146.61,143.7,145.21
11/9/2007,145.14,147.54,144.89,145.69
11/8/2007,147.16,149.3,145.07,147.99
11/7/2007,147.91,152.1072,147.55,150.44
11/6/2007,152.07,152.11,149.9,150.86
11/5/2007,150.05,151.16,148,149.64
11/2/2007,151.2,152,149.21,151.53
11/1/2007,151.03,153.41,150.59,153.29
10/31/2007,154.65,155.27,152.84,153.98
10/30/2007,153.06,153.75,152.87,153.45
10/29/2007,154.13,154.44,153.55,153.93
10/26/2007,153.62,153.62,151.9,153.06
10/25/2007,151.84,152.29,149.88,151.65
10/24/2007,151.48,151.74,148,151.21
10/23/2007,151.76,151.95,150.25,151.46
10/22/2007,150.54,150.76,148.66,148.86
10/19/2007,149.67,156.48,149.66,153.09
10/18/2007,153.69,154.19,153.08,153.45
10/17/2007,154.25,155.09,152.47,154.98
10/16/2007,153.78,156.48,153.47,154.41
10/15/2007,155.01,156.36,153.94,156.27
10/12/2007,156.33,156.35,155.27,155.46
10/11/2007,155.47,157.52,154.54,156.93
10/10/2007,156.22,156.44,155.41,156.04
10/9/2007,156.48,156.5,155.03,155.6
10/8/2007,155.02,155.49,154.77,155.39
10/5/2007,155.85,156.1,154.63,155.03
10/4/2007,154.02,154.26,153.59,154.11
10/3/2007,153.78,154.41,153.01,153.81
10/2/2007,154.09,154.65,153.81,154.61
10/1/2007,154.3,154.75,152.5,152.6
9/28/2007,152.58,153.19,151.98,152.85
9/27/2007,153.09,153.1,152.19,152.91
9/26/2007,152.19,152.77,151.39,152.25
9/25/2007,151.39,151.66,150.47,150.81
9/24/2007,151.69,152.82,151.36,152.42
9/21/2007,151.97,153.1177,151.74,152.71
9/20/2007,152.28,153.43,152.11,153.34
9/19/2007,153.36,154.39,152.71,153.41
9/18/2007,152.46,152.5,148.1341,148.83
9/17/2007,148.1,148.8905,147.63,148.31
9/14/2007,148.9,149.09,147.74,147.96
9/13/2007,148.91,149.45,148.2,148.55
9/12/2007,147.87,148.44,146.98,147.29
9/11/2007,147.49,147.7,146.13,146.24
9/10/2007,145.79,146.72,144.33,146.52
9/7/2007,146.07,146.89,145.26,146.48
9/6/2007,148.13,148.61,147.12,147.95
9/5/2007,147.79,148.36,147,148.2
9/4/2007,149.08,149.98,147.4,147.45
8/31/2007,147.59,148.5,146.83,147.65
8/30/2007,146.15,147.19,145.31,145.45
8/29/2007,146.54,146.74,143.96,144.37
8/28/2007,143.72,146.25,143.46,146.16
8/27/2007,146.95,148.33,146.73,147.85
8/24/2007,148.33,148.33,146.28,146.48
8/23/2007,146.52,147.65,145.61,147.34
8/22/2007,146.65,146.8,145.33,146.01
8/21/2007,144.93,145.97,144.14,144.6
8/20/2007,144.64,145.47,143.29,145.17
8/17/2007,144.71,148.35,141.386,145.5
8/16/2007,142.1,142.94,137,139.79
8/15/2007,141.04,144.46,140.62,142.72
8/14/2007,143.01,146.06,142.72,145.7
8/13/2007,145.23,146.89,145.02,146.5
8/10/2007,144.71,146.5,143.12,144.39
8/9/2007,145.39,148.95,145.29,147.43
8/8/2007,149.83,150.59,147.34,148.41
8/7/2007,147.77,149,145.23,145.94
8/6/2007,146.21,146.83,142.53,144.21
8/3/2007,143.8,147.58,143.2,147.28
8/2/2007,147.6,147.76,145.26,146.76
8/1/2007,146.43,147.01,143.95,145.18
7/31/2007,145.72,149.46,145.04,148.33
7/30/2007,147.38,147.81,145.29,145.93
7/27/2007,145.11,148.87,145.05,148.21
7/26/2007,148.02,150.8,146.39,150.19
7/25/2007,151.61,152.39,150.25,152.02
7/24/2007,151.3,154.28,150.76,153.12
7/23/2007,153.97,154.72,153.3,154.18
7/20/2007,153.5,155.2484,152.29,154.89
7/19/2007,155.07,155.53,154.75,155.2
7/18/2007,154.47,154.8,153.3,154.23
7/17/2007,154.75,156,154.68,154.93
7/16/2007,154.83,155.53,154.58,154.99
7/13/2007,154.85,155.46,154.39,154.57
7/12/2007,154.39,154.75,152.34,152.37
7/11/2007,151.99,152.05,150.52,150.75
7/10/2007,150.92,152.61,150.77,152.29
7/9/2007,153,153.36,152.62,153.16
7/6/2007,152.98,153.17,151.93,152.38
7/5/2007,152.18,152.56,151.63,152.4
7/3/2007,152.34,152.5,151.99,152.18
7/2/2007,151.79,151.92,150.77,150.87
6/29/2007,150.43,151.65,149.15,150.9
6/28/2007,150.38,151.41,149.67,150.38
6/27/2007,150.4,150.57,148.06,148.13
6/26/2007,148.29,150.46,148.28,150.21
6/25/2007,149.83,151.25,149.02,150.24
6/22/2007,150.55,151.77,149.85,151.52
6/21/2007,151.98,152.11,150.25,151.08
6/20/2007,151.14,153.58,150.96,153.58
6/19/2007,153.27,153.38,152.36,152.55
6/18/2007,152.89,153.39,152.66,153.38
6/15/2007,153.07,153.66,152.93,153.14
6/14/2007,152.86,153.12,152.03,152.06
6/13/2007,151.89,152.07,149.722,150.5
6/12/2007,149.65,151.54,149.55,150.67
6/11/2007,151.3,151.95,150.7,150.93
6/8/2007,151.04,151.19,149.09,149.5
6/7/2007,149.1,152.5,149.06,151.56
6/6/2007,151.84,152.95,151.75,152.91
6/5/2007,153.49,153.9,152.86,153.74
6/4/2007,154.1,154.39,153.48,153.54
6/1/2007,154.08,154.4,153.51,153.88
5/31/2007,153.32,153.89,153.12,153.66
5/30/2007,153.48,153.54,151.34,151.46
5/29/2007,152.24,152.5,151.45,151.94
5/25/2007,151.69,152.02,151.18,151.49
5/24/2007,151.06,153.21,150.74,152.53
5/23/2007,152.44,153.5,152.36,152.95
5/22/2007,152.42,153.16,152.38,152.7
5/21/2007,152.54,153.23,152.4993,152.58
5/18/2007,152.62,152.62,151.81,152.01
5/17/2007,151.3,151.96,151.11,151.38
5/16/2007,151.6,151.63,150.38,150.8
5/15/2007,150.57,151.665,150.19,150.7
5/14/2007,150.53,151.3,149.79,150.86
5/11/2007,150.86,150.93,149.72,149.75
5/10/2007,149.58,151.02,149.27,150.73
5/9/2007,151.16,152.82,150.37,150.64
5/8/2007,150.75,150.92,150.13,150.58
5/7/2007,150.95,151.2,150.81,150.88
5/4/2007,150.92,151.12,150.22,150.75
5/3/2007,150.35,150.4,149.05,149.97
5/2/2007,149.54,149.95,148.75,148.9
5/1/2007,148.67,149.47,147.67,148.42
4/30/2007,148.29,149.74,148.21,149.64
4/27/2007,149.53,149.74,148.84,149.09
4/26/2007,149.65,149.8,149.1,149.49
4/25/2007,149.48,149.66,148.0233,148.73
4/24/2007,148.12,148.4,147.32,148.24
4/23/2007,148.06,148.73,147.97,148.37
4/20/2007,148.62,148.62,147.0439,148.22
4/19/2007,147.23,147.4,146.36,146.55
4/18/2007,147.27,147.7,146.57,146.6
4/17/2007,147.09,147.4,146.65,146.97
4/16/2007,146.7,146.86,145.82,145.83
4/13/2007,145.32,145.32,144.36,144.9
4/12/2007,144.66,144.92,143.34,143.74
4/11/2007,144.02,144.86,143.54,144.82
4/10/2007,144.61,144.85,144.27,144.33
4/9/2007,144.44,144.8,144.15,144.65
4/5/2007,144.24,144.44,143.61,143.67
4/4/2007,143.85,143.95,143.16,143.69
4/3/2007,143.69,143.98,142.91,142.97
4/2/2007,142.16,142.46,140.89,142.16
3/30/2007,142,142.84,140.56,142.24
3/29/2007,141.97,142.61,141.19,142.54
3/28/2007,141.82,142.47,141.26,142.14
3/27/2007,142.86,143.16,142.39,143.12
3/26/2007,143.2,143.65,142.09,143.5
3/23/2007,143.39,143.81,143.15,143.28
3/22/2007,143.18,143.68,142.79,143.48
3/21/2007,143.29,143.65,140.82,141.1
3/20/2007,140.97,141.05,139.96,140.08
3/19/2007,140.2,140.33,138.5466,139.26
3/16/2007,138.53,139.63,138.12,139.31
3/15/2007,139.47,139.99,138.8,138.97
3/14/2007,139.28,139.36,136.75,138.43
3/13/2007,138.25,140.77,138.04,140.18
3/12/2007,140.99,141.34,140.16,140.42
3/9/2007,140.78,141.42,140.08,141.31
3/8/2007,140.74,141.16,140.07,140.54
3/7/2007,139.56,140.46,139.4,139.59
3/6/2007,139.7,140.12,137.717,138.78
3/5/2007,137.35,139.58,137.33,137.93
3/2/2007,138.67,140.66,138.66,140.05
3/1/2007,140.51,141.25,138.05,139.34
2/28/2007,140.93,141.98,139.8,140.39
2/27/2007,139.5,144.2,139,143.88
2/26/2007,145.17,145.95,144.75,145.83
2/23/2007,145.3,145.79,144.75,145.74
2/22/2007,145.87,146.42,145.17,146.05
2/21/2007,145.98,146.07,145.35,145.61
2/20/2007,146.04,146.2,144.06,145.56
2/16/2007,145.73,145.76,145.23,145.44
2/15/2007,145.8,145.95,145.43,145.67
2/14/2007,145.61,145.9,144.78,144.8
2/13/2007,144.66,144.9,143.76,143.77
2/12/2007,143.45,144.04,143.19,143.94
2/9/2007,143.94,145.33,143.39,145.06
2/8/2007,145.02,145.12,144.27,144.78
2/7/2007,145.21,145.36,144.57,145.12
2/6/2007,144.89,145.03,144.33,144.97
2/5/2007,144.85,144.94,144.34,144.7
2/2/2007,144.81,144.95,144.38,144.73
2/1/2007,144.61,144.66,143.91,144.15
1/31/2007,143.75,144.13,142.4,142.63
1/30/2007,142.79,142.86,142.06,142.35
1/29/2007,142.05,142.8,141.74,142.19
1/26/2007,142.16,142.65,141.58,142.57
1/25/2007,142.26,143.92,142.01,143.84
1/24/2007,143.95,143.98,142.91,142.97
1/23/2007,142.8,143.08,142.06,142.26
1/22/2007,142.38,143.1,141.93,143.07
1/19/2007,142.82,143.1,142.46,142.54
1/18/2007,142.54,143.26,142.31,143.17
1/17/2007,143.02,143.46,142.73,142.85
1/16/2007,142.96,143.44,142.73,143.07
1/12/2007,143.24,143.24,142.11,142.12
1/11/2007,142.16,142.62,141.5,141.56
1/10/2007,141.54,141.57,140.3,140.58
1/9/2007,141.07,141.6,140.4,141.31
1/8/2007,141.19,141.41,140.25,140.82
1/5/2007,140.54,141.4,140.38,141.33
1/4/2007,141.67,142.05,140.61,141.23
1/3/2007,141.37,142.86,140.57,142.25
12/29/2006,141.62,142.54,141.43,142.1
12/28/2006,142.21,142.7,141.99,142.41
12/27/2006,142.51,142.6,141.83,141.87
12/26/2006,141.58,141.61,140.78,140.81
12/22/2006,140.75,141.65,140.67,141.64
12/21/2006,141.62,142.43,141.32,142.27
12/20/2006,142.14,142.66,142.01,142.28
12/19/2006,142.22,142.56,141.19,141.55
12/18/2006,141.95,142.88,141.75,142.54
12/15/2006,142.34,142.89,142.24,142.64
12/14/2006,143.12,143.24,141.84,141.86
12/13/2006,141.87,142.34,141.56,142.23
12/12/2006,141.72,141.87,140.89,141.69
12/11/2006,141.83,142.09,141.34,141.42
12/8/2006,141.42,141.9,140.78,141.13
12/7/2006,141.16,142.3,141.11,142.03
12/6/2006,141.78,142.07,141.5,141.87
12/5/2006,141.9,141.96,141.26,141.56
12/4/2006,141.29,141.55,140.23,140.25
12/1/2006,140.22,140.66,138.97,140.53
11/30/2006,140.53,141.05,139.76,140.44
11/29/2006,140.47,140.53,139.0828,139.47
11/28/2006,139.02,139.16,138.11,138.24
11/27/2006,138.42,140.35,138.38,140.28
11/24/2006,140.35,140.84,140.2,140.24
11/22/2006,140.92,141.16,140.5,140.75
11/21/2006,140.64,140.67,140.29,140.49
11/20/2006,140.5,140.74,139.941,140.3
11/17/2006,140.42,140.43,139.73,139.93
11/16/2006,140.38,140.68,139.49,140.44
11/15/2006,140.02,140.45,139.53,139.57
11/14/2006,139.62,139.74,138.12,138.97
11/13/2006,138.58,139.04,138.07,138.18
11/10/2006,138.24,138.34,137.72,138.14
11/9/2006,138.18,139.14,137.9,139.01
11/8/2006,138.91,139.05,136.86,138
11/7/2006,138.61,138.98,138,138.2
11/6/2006,138.08,138.28,136.95,136.96
11/3/2006,136.54,137.39,135.62,137.27
11/2/2006,136.78,137.01,136.36,136.51
11/1/2006,136.86,138.31,136.72,138.22
10/31/2006,137.79,138.26,137.25,138.07
10/30/2006,137.81,138.2,137.4,137.66
10/27/2006,137.91,138.75,137.63,138.61
10/26/2006,138.78,139,137.98,138.66
10/25/2006,138.35,138.41,137.51,137.74
10/24/2006,137.88,137.93,137.22,137.28
10/23/2006,137.47,137.8,136.39,136.56
10/20/2006,136.84,136.95,136.33,136.81
10/19/2006,136.81,136.88,136.23,136.39
10/18/2006,136.59,137.37,136.1,137.04
10/17/2006,136.41,136.7,135.67,136.47
10/16/2006,136.84,137.05,136.42,136.52
10/13/2006,136.63,136.71,136.04,136.16
10/12/2006,136.28,136.39,135.4,135.45
10/11/2006,135.11,135.43,134.3,134.84
10/10/2006,135.27,135.45,134.84,135.11
10/9/2006,135.09,135.3,134.64,134.85
10/6/2006,135.01,135.1,134.4,134.95
10/5/2006,135.18,135.41,133.08,134.92
10/4/2006,134.92,135,133.08,133.23
10/3/2006,133.36,133.87,132.65,132.89
10/2/2006,133.08,133.83,132.34,133.54
9/29/2006,133.58,133.94,133.48,133.8
9/28/2006,133.69,133.99,133.28,133.74
9/27/2006,133.74,133.97,133.27,133.49
9/26/2006,133.58,133.6,132.4,132.5
9/25/2006,132.48,132.85,131.05,131.73
9/22/2006,131.47,131.68,131,131.67
9/21/2006,131.87,132.75,131.42,132.61
9/20/2006,132.51,132.77,132.06,132.25
9/19/2006,131.81,132.13,131.07,132.12
9/18/2006,132.14,132.39,131.65,131.79
9/15/2006,131.96,132.39,131.68,132.31
9/14/2006,132.23,132.24,131.75,131.96
9/13/2006,132.22,132.45,131.52,131.64
9/12/2006,131.69,131.84,130.3681,130.56
9/11/2006,130.41,130.69,129.48,129.86
9/8/2006,130.28,130.46,129.83,130.08
9/7/2006,129.91,130.57,129.35,130.06
9/6/2006,130.51,131.16,130.33,131.11
9/5/2006,131.67,131.85,131.2,131.51
9/1/2006,131.42,131.58,130.84,131.14
8/31/2006,130.64,130.99,130.58,130.85
8/30/2006,130.66,131.04,130.55,130.87
8/29/2006,130.58,130.83,129.81,130.49
8/28/2006,130.43,130.82,129.64,129.65
8/25/2006,129.81,130.25,129.55,129.64
8/24/2006,129.65,130.1,129.4,129.99
8/23/2006,129.76,130.44,129.19,130.18
8/22/2006,130.12,130.52,129.68,129.94
8/21/2006,130.13,130.28,129.8,130.18
8/18/2006,130.69,130.69,129.59,130.19
8/17/2006,130.03,130.37,129.49,129.58
8/16/2006,129.79,129.89,129.04,129.32
8/15/2006,128.63,128.87,127.9,128.21
8/14/2006,127.11,128.16,126.92,127.63
8/11/2006,127.01,127.2,126.39,127.17
8/10/2006,127.37,127.5,126.28,126.53
8/9/2006,126.98,128.6,126.61,128.2
8/8/2006,127.41,128.46,126.95,128.09
8/7/2006,127.95,128.08,127.4,127.9
8/4/2006,128.2,129.43,127.48,129.06
8/3/2006,128.42,128.55,127.15,127.33
8/2/2006,128.08,128.46,127.55,127.58
8/1/2006,127.22,127.38,126.6,127.34
7/31/2006,127.85,127.96,126.55,127.66
7/28/2006,127.98,128.14,126.86,126.99
7/27/2006,126.71,127.69,126.2,127.33
7/26/2006,126.83,127.45,126.18,126.59
7/25/2006,126.66,127.3,125.72,125.98
7/24/2006,126.21,126.32,124.44,124.44
7/21/2006,123.95,125.19,123.82,125.15
7/20/2006,124.83,126.3,124.66,126.12
7/19/2006,125.69,126.26,123.724,124.18
7/18/2006,123.97,124.05,122.39,123.74
7/17/2006,123.34,124.1,123.15,123.5
7/14/2006,123.52,124.26,122.83,124.16
7/13/2006,124,125.68,124,125.5
7/12/2006,126.05,127.4,125.72,127.21
7/11/2006,127.41,127.41,125.94,126.61
7/10/2006,126.85,127.43,126.41,126.94
7/7/2006,126.61,127.56,126.29,127.46
7/6/2006,127.44,127.85,127.08,127.2
7/5/2006,127.07,127.45,126.52,127.29
7/3/2006,127.8,128.01,127.31,127.43
6/30/2006,127.23,127.66,126.96,127.47
6/29/2006,127.27,127.35,125.17,125.2
6/28/2006,124.75,124.77,123.65,124.19
6/27/2006,123.91,125.29,123.77,125.01
6/26/2006,124.99,125.06,124.25,124.54
6/23/2006,124.44,125.3,124.03,124.33
6/22/2006,124.46,125.06,124.04,124.95
6/21/2006,125.01,125.7,123.96,124
6/20/2006,124.09,124.81,123.72,124.01
6/19/2006,123.67,125.48,123.55,125.4
6/16/2006,124.65,125.56,124.46,125.19
6/15/2006,126.12,126.36,123.86,123.92
6/14/2006,123.5,123.63,122.34,122.84
6/13/2006,122.55,124.84,122.55,123.78
6/12/2006,123.99,125.93,123.82,125.88
6/9/2006,125.35,126.96,125.29,126.36
6/8/2006,125.75,126.5,123.87,125.58
6/7/2006,125.86,127.65,125.79,126.91
6/6/2006,126.81,127.38,125.76,127.21
6/5/2006,127.12,128.86,126.77,128.79
6/2/2006,129,129.43,128.32,129.25
6/1/2006,128.73,128.94,127.27,127.38
5/31/2006,127.51,127.51,126.2,126.58
5/30/2006,126.1,128,126.05,127.97
5/26/2006,128.38,128.38,127.51,128
5/25/2006,127.73,127.73,126.43,126.92
5/24/2006,126.17,126.89,124.76,125.68
5/23/2006,125.17,127.63,125.17,127.18
5/22/2006,126.13,127.17,125.5,126.28
5/19/2006,127.1,127.49,125.8,126.87
5/18/2006,126.21,127.75,126.11,127.38
5/17/2006,126.85,129.1,126.77,128.67
5/16/2006,129.31,130,129.01,129.76
5/15/2006,129.5,129.74,128.61,128.79
5/12/2006,129.24,130.72,129.19,130.48
5/11/2006,130.95,132.55,130.52,132.51
5/10/2006,132.55,132.75,131.89,132.41
5/9/2006,132.62,132.77,132.31,132.42
5/8/2006,132.36,132.77,132.36,132.51
5/5/2006,132.52,132.8,131.85,132.05
5/4/2006,131.36,131.62,130.34,131.08
5/3/2006,130.89,131.32,130.45,131.22
5/2/2006,131.38,131.46,130.74,131.01
5/1/2006,130.4,131.8,130.32,131.47
4/28/2006,131.47,131.75,130.71,130.79
4/27/2006,131.03,131.63,129.59,129.9
4/26/2006,130.4,131.14,130.3,130.5
4/25/2006,130.37,131.12,129.92,131.04
4/24/2006,130.91,131.07,130.38,130.93
4/21/2006,131.15,131.79,130.62,131.73
4/20/2006,131.13,131.86,130.6,131
4/19/2006,130.95,131.07,130.24,130.72
4/18/2006,130.7,130.94,128.84,128.95
4/17/2006,128.66,129.31,128.02,128.79
4/13/2006,128.71,129.25,128.31,128.59
4/12/2006,128.88,129.13,128.61,128.77
4/11/2006,128.64,130.06,128.25,129.85
4/10/2006,129.74,130.08,129.26,129.71
4/7/2006,129.54,131.4,129.35,131.06
4/6/2006,130.87,131.21,130.19,130.85
4/5/2006,131.01,131.28,130.38,130.61
4/4/2006,130.56,130.73,129.36,129.72
4/3/2006,129.73,130.87,129.49,130.07
3/31/2006,129.83,130.24,129.37,130.02
3/30/2006,129.8,130.98,129.55,130.11
3/29/2006,130.03,130.5,129.29,129.48
3/28/2006,129.22,130.53,129.05,129.93
3/27/2006,130.02,130.28,129.74,130.03
3/24/2006,130.21,130.57,129.74,129.99
3/23/2006,130.11,130.3935,129.66,130.24
3/22/2006,130.38,130.51,129.45,129.51
3/21/2006,129.59,130.99,129.45,130.19
3/20/2006,130.41,130.9,130.21,130.68
3/17/2006,130.62,130.9,130.38,130.68
3/16/2006,131.03,131.47,130.84,130.9
3/15/2006,130.76,130.86,129.85,130.15
3/14/2006,130.18,130.23,128.61,128.77
3/13/2006,128.83,129.16,128.53,128.84
3/10/2006,128.59,128.84,127.44,127.79
3/9/2006,127.38,128.68,127.38,128.271
3/8/2006,128.24,128.44,127.18,127.64
3/7/2006,127.97,128.06,127.4,127.81
3/6/2006,128.17,129.18,127.85,129.07
3/3/2006,128.76,130.07,128.65,128.7
3/2/2006,129.36,129.42,128.61,128.9
3/1/2006,129.37,129.49,128.5,128.67
2/28/2006,128.23,129.91,128.13,129.5
2/27/2006,129.46,130.04,129.28,129.4
2/24/2006,129.41,129.48,128.76,129.08
2/23/2006,129.08,129.64,128.28,129.27
2/22/2006,129.27,129.65,128.65,128.77
2/21/2006,128.49,129.4,128.29,129.12
2/17/2006,128.81,129.16,128.58,129.09
2/16/2006,129.16,129.21,128.18,128.2
2/15/2006,128.2,128.32,127.24,127.68
2/14/2006,127.75,128.03,126.19,126.46
2/13/2006,126.41,126.79,125.95,126.57
2/10/2006,126.64,127.13,125.45,126.42
2/9/2006,126.41,127.6,126.37,126.85
2/8/2006,126.62,126.78,125.6,125.88
2/7/2006,125.48,126.66,125.4,126.3
2/6/2006,126.6,126.8,126.17,126.44
2/3/2006,126.27,128.39,126.14,127.22
2/2/2006,126.9,128.14,126.8,128.04
2/1/2006,128.39,128.43,127.72,127.99
1/31/2006,127.5,128.54,127.49,128.32
1/30/2006,128.44,128.81,128.35,128.48
1/27/2006,128.54,128.66,127.45,127.555
1/26/2006,127.36,127.67,126.76,127.28
1/25/2006,126.66,127.18,125.84,127.04
1/24/2006,126.55,127.15,126.42,126.66
1/23/2006,126.42,126.82,126.13,126.27
1/20/2006,125.97,128.31,125.97,128.05
1/19/2006,128.31,128.77,127.81,128.09
1/18/2006,127.82,128.23,127.16,127.25
1/17/2006,128.33,128.42,127.81,128.2
1/13/2006,128.68,128.9,128.2,128.62
1/12/2006,128.8,129.28,128.44,129.08
1/11/2006,129.31,129.44,128.73,129.02
1/10/2006,128.9,128.98,128.26,128.37
1/9/2006,128.77,129.06,128.38,128.41
1/6/2006,128.44,128.58,127.36,127.7
1/5/2006,127.38,127.59,126.88,127.17
1/4/2006,127.3,127.49,126.7,126.86
1/3/2006,126.7,127,124.39,125.3
12/30/2005,124.51,125.06,124.36,124.8
12/29/2005,125.19,125.96,125.06,125.72
12/28/2005,125.75,125.99,125.5,125.74
12/27/2005,125.47,127.05,125.38,126.92
12/23/2005,126.76,126.86,126.42,126.79
12/22/2005,126.69,126.69,126.08,126.37
12/21/2005,126.03,126.76,125.8,126.17
12/20/2005,125.83,126.22,125.48,125.86
12/19/2005,125.71,126.87,125.69,126.73
12/16/2005,126.36,127.38,126.36,127.27
12/15/2005,127.44,128,127.18,127.84
12/14/2005,127.81,128.09,127.14,127.19
12/13/2005,127.31,127.7,126.29,126.4
12/12/2005,126.45,126.86,125.96,126.71
12/9/2005,126.33,126.78,125.82,126.2
12/8/2005,126,126.82,125.48,126.16
12/7/2005,126.08,126.87,125.68,126.79
12/6/2005,126.82,127.74,126.63,126.87
12/5/2005,126.58,126.73,126.18,126.64
12/2/2005,126.85,127.08,126.5,126.69
12/1/2005,126.69,127.03,125.98,126.02
11/30/2005,125.41,126.52,125.29,126.04
11/29/2005,126.09,126.98,126.09,126.65
11/28/2005,126.23,127.27,126.04,127.25
11/25/2005,127.13,127.22,126.81,126.98
11/23/2005,127.03,127.41,126.21,126.25
11/22/2005,126.3,126.52,125.42,125.56
11/21/2005,125.76,125.91,124.98,125.15
11/18/2005,125.13,125.756,124.33,125.04
11/17/2005,124.64,124.65,123.14,123.75
11/16/2005,123.49,123.55,122.98,123.35
11/15/2005,123.24,124.09,122.86,123.67
11/14/2005,123.69,124.02,123.38,123.785
11/11/2005,123.76,123.84,123.28,123.35
11/10/2005,123.34,123.52,121.75,122.34
11/9/2005,122.39,122.95,121.86,122.08
11/8/2005,122.23,122.42,121.79,121.95
11/7/2005,122.23,122.62,121.85,122.4
11/4/2005,122.11,122.46,121.55,122.4
11/3/2005,122.27,122.66,121.75,122.15
11/2/2005,121.75,121.75,120.13,120.3198
11/1/2005,120.49,120.9,120.22,120.58
10/31/2005,120.13,121.3,120.13,120.29
10/28/2005,119.8,119.95,118.1,118.43
10/27/2005,118.1,119.37,117.93,119.2
10/26/2005,119.37,120.54,119.19,119.57
10/25/2005,119.72,120.24,118.94,119.72
10/24/2005,119.96,120.09,118.41,118.44
10/21/2005,118.13,118.78,117.51,118.2
10/20/2005,117.67,119.81,117.3,119.49
10/19/2005,119.78,119.8,117.12,117.56
10/18/2005,117.82,118.96,117.8,118.96
10/17/2005,119.11,119.27,118.45,118.77
10/14/2005,118.67,118.81,117.56,118.12
10/13/2005,117.43,118.08,116.88,117.5
10/12/2005,117.5,119.13,117.41,118.39
10/11/2005,118.43,119.39,118.32,118.99
10/10/2005,118.6,119.71,118.3,119.68
10/7/2005,119.61,120.05,119.13,119.7
10/6/2005,119.2,120.26,118.17,119.63
10/5/2005,119.63,121.31,119.57,121.29
10/4/2005,121.22,123.03,121.16,122.79
10/3/2005,122.6,123.34,122.45,122.96
9/30/2005,123.04,123.04,122.45,122.62
9/29/2005,122.66,122.86,121.08,121.55
9/28/2005,121.67,122.12,121.2,121.91
9/27/2005,121.55,121.99,121.02,121.52
9/26/2005,121.58,122.24,121.08,122
9/23/2005,121.44,121.89,120.9,121.24
9/22/2005,121.34,121.66,120.44,120.95
9/21/2005,120.91,121.87,120.78,121.79
9/20/2005,122.05,123.61,121.87,123.21
9/19/2005,123.09,123.55,122.64,123.47
9/16/2005,123.5,123.74,122.87,123.205
9/15/2005,123.15,123.65,122.9,123.51
9/14/2005,123.21,123.92,123.02,123.75
9/13/2005,123.66,124.42,123.52,124.11
9/12/2005,124.35,124.67,124.27,124.45
9/9/2005,124.6,124.74,123.8,123.83
9/8/2005,123.5,124,123.31,123.66
9/7/2005,123.91,124.13,123.46,123.63
9/6/2005,123.7,123.8,122.65,122.66
9/2/2005,122.27,122.88,122.04,122.85
9/1/2005,122.49,123.15,121.93,122.51
8/31/2005,122.58,122.66,120.74,121.19
8/30/2005,121.05,121.3,120.39,121.25
8/29/2005,121.69,121.78,120.38,120.476
8/26/2005,120.76,121.49,120.68,121.48
8/25/2005,121.59,121.67,121.21,121.35
8/24/2005,121.15,122.73,121.09,121.94
